"","Subtype","Provider","Name","Town","Council","Clients","Grades published","Setting","Staffing","Leadership","Care and play","Last_inspection_Date","Registered","Complaints upheld since 22/23","Enforcements since 22/23"
"2472","Over 3s","Private","Towerbank After School Club","Edinburgh","City of Edinburgh","Children","14/12/2022",3,3,3,3,"25/03/2024","2011_3",0,0
"2473","Under 3s","Local Authority","Larkfield Early Learning Centre","Greenock","Inverclyde","Children","20/06/2022",4,5,5,4,"19/05/2022","2011_3",0,0
"2474","Under 3s","Private","Rivendale Nursery","Bridge Of Weir","Renfrewshire","Children","07/08/2019",5,5,4,5,"04/06/2019","2011_4",0,0
"2475","Under 3s","Local Authority","Sgoil Araich an Iochdair","Isle Of South Uist","Na h-Eileanan Siar","Children","08/10/2019",5,6,5,6,"04/09/2019","2011_1",0,0
"2476","Under 3s","Private","Melville Street Nursery","Edinburgh","City of Edinburgh","Children","23/01/2019",5,4,4,5,"04/12/2018","2011_7",0,0
"2477","Under 3s","Local Authority","Isobel Mair Family Centre","Glasgow","East Renfrewshire","Children","14/11/2019",6,5,5,6,"10/09/2019","2011_8",0,0
"2478","Under 3s","Private","Apple Tree Nursery","Perth","Perth & Kinross","Children","13/09/2019",4,4,5,4,"23/07/2019","2011_11",0,0
"2479","Under 3s","Private","Little People Nursery","Dundee","Dundee City","Children","30/03/2023",4,4,4,4,"14/02/2023","2011_7",0,0
"2480","Under 3s","Private","Banbury Cross Nursery","Aberdeen","Aberdeenshire","Children","24/04/2023",5,5,5,5,"04/04/2023","2011_8",0,0
"2481","Over 3s","Voluntary or Not for Profit","Cambuslang Out Of School Care Project","Glasgow","South Lanarkshire","Children","04/10/2023",3,4,3,4,"29/08/2023","2012_10",0,0
"2482","Over 3s","Local Authority","Carnegie Primary School Nursery","Dunfermline","Fife","Children","03/08/2022",5,5,5,5,"10/06/2022","2011_8",0,0
"2483","Under 3s","Voluntary or Not for Profit","Kidscene","Edinburgh","City of Edinburgh","Children","20/06/2019",6,5,5,5,"19/02/2019","2012_1",0,0
"2484","Under 3s","Private","Kirktonholme @ Canniesburn","Glasgow","East Dunbartonshire","Children","20/09/2023",4,3,4,4,"17/08/2023","2011_6",0,0
"2485","Under 3s","Voluntary or Not for Profit","Around the World Day Care","Edinburgh","City of Edinburgh","Children","13/12/2023",2,2,2,2,"16/05/2024","2012_4",0,0
"2486","Under 3s","Local Authority","Colmonell Early Years Centre","Girvan","South Ayrshire","Children","20/06/2018",5,5,5,5,"23/05/2018","2011_12",0,0
"2487","Under 3s","Private","Minnigaff Community Nursery","Newton Stewart","Dumfries & Galloway","Children","30/06/2020",5,5,4,5,"27/01/2020","2011_7",0,0
"2488","Over 3s","Local Authority","Our Lady of Good Aid Cathedral Primary School Nursery Class","Motherwell","North Lanarkshire","Children","07/01/2019",6,6,6,6,"28/11/2018","2011_10",0,0
"2489","Over 3s","Local Authority","Kirk O'Shotts Primary School Nursery Class","Shotts","North Lanarkshire","Children","08/01/2019",5,4,4,5,"23/10/2018","2011_9",0,0
"2490","Under 3s","Private","Cosmic Coppers at Merrylee","Glasgow","Glasgow City","Children","23/01/2019",5,5,5,6,"16/01/2019","2012_3",1,0
"2491","Under 3s","Private","Hoodles Childcare","Inverurie","Aberdeenshire","Children","10/04/2024",3,4,3,3,"06/03/2024","2011_6",1,0
"2492","Over 3s","Local Authority","Milton of Leys Primary School Childcare Service","Inverness","Highland","Children","10/10/2022",4,4,4,4,"05/09/2022","2011_8",0,0
"2493","Under 3s","Private","Sheephouse Nursery","Fauldhouse","West Lothian","Children","15/08/2019",5,5,5,5,"18/06/2019","2012_2",0,0
"2494","Over 3s","Local Authority","Denny Primary School Nursery Class","Denny","Falkirk","Children","05/11/2018",5,5,5,5,"19/09/2018","2011_11",0,0
"2495","Under 3s","Private","Fernhill School Nursery","Glasgow","South Lanarkshire","Children","14/12/2021",4,4,4,4,"19/11/2021","2011_10",0,0
"2496","Over 3s","Voluntary or Not for Profit","Oldmachar Out of School Clubs Ltd","Aberdeen","Aberdeen City","Children","09/08/2018",6,6,5,5,"16/07/2018","2011_10",0,0
"2497","Under 3s","Private","St. Margarets Nursery & Preschool","Edinburgh","City of Edinburgh","Children","24/10/2023",4,4,3,4,"09/08/2023","2011_12",2,0
"2498","Over 3s","Private","The Montessori Children's House, St. Andrews Limited","St. Andrews","Fife","Children","28/06/2023",5,5,5,5,"01/06/2023","2011_10",0,0
"2499","Over 3s","Local Authority","Carnegie Out of School Club","Dunfermline","Fife","Children","18/04/2019",4,4,4,4,"22/02/2019","2011_8",0,0
"2500","Under 3s","Private","Daisy Day Care","Coatbridge","North Lanarkshire","Children","24/08/2022",4,4,5,4,"11/08/2022","2012_1",0,0
"2501","Under 3s","Private","Dreams Daycare Limited","Insch","Aberdeenshire","Children","14/06/2022",5,5,5,5,"13/05/2022","2011_8",0,0
"2502","Over 3s","Local Authority","Orchard Brae Nursery","Aberdeen","Aberdeen City","Children","02/10/2023",3,3,3,3,"07/09/2023","2011_11",0,0
"2503","Under 3s","Private","Meiklewood Nursery & Out of School Care","Glasgow","Glasgow City","Children","11/04/2024",3,3,3,3,"14/03/2024","2011_9",0,0
"2504","Under 3s","Private","Ninewells Nursery","Dundee","Dundee City","Children","28/01/2020",5,5,5,5,"13/01/2020","2013_3",0,0
"2505","Over 3s","Local Authority","St. Lucy's Primary School Nursery Class","Glasgow","North Lanarkshire","Children","05/04/2018",5,4,5,5,"23/02/2018","2011_11",0,0
"2506","Under 3s","Private","Little Stars Glasgow","Glasgow","Glasgow City","Children","01/11/2023",3,4,4,4,"28/09/2023","2011_12",0,0
"2507","Under 3s","Private","Little Stars Falkirk","Falkirk","Falkirk","Children","17/05/2024",3,3,3,3,"13/03/2024","2011_12",0,0
"2508","Under 3s","Private","Little Stars Alloa","Alloa","Clackmannanshire","Children","06/10/2023",4,3,3,2,"29/08/2023","2011_12",2,0
"2509","Under 3s","Private","Little Stars Nursery","Stirling","Stirling","Children","20/05/2024",3,3,3,2,"11/03/2024","2011_12",1,0
"2510","Under 3s","Private","Little Dreams Nursery","Aberdeen","Aberdeen City","Children","18/08/2023",4,3,4,3,"29/06/2023","2012_2",0,0
"2511","Under 3s","Local Authority","Sgoil Araich Lionail","Isle Of Lewis","Na h-Eileanan Siar","Children","25/04/2024",4,4,4,4,"13/12/2022","2011_10",0,0
"2512","Under 3s","Private","Barrachnie Nursery","Glasgow","Glasgow City","Children","24/04/2024",4,4,5,4,"14/03/2024","2012_3",0,0
"2513","Under 3s","Private","Clever Clogs Childcare Centre","Kelty","Fife","Children","15/11/2023",4,5,4,4,"14/11/2023","2012_8",0,0
"2514","Under 3s","Private","Fenton Barns Nursery","North Berwick","East Lothian","Children","30/06/2023",3,3,3,3,"10/05/2023","2012_8",1,0
"2515","Over 3s","Voluntary or Not for Profit","Stramash Outdoor Nursery","Oban","Argyll & Bute","Children","10/04/2024",3,3,2,3,"01/02/2024","2012_8",0,0
"2516","Over 3s","Voluntary or Not for Profit","Broomhill Out of School Care Association","Glasgow","Glasgow City","Children","27/06/2022",5,5,5,5,"03/05/2022","2012_2",0,0
"2517","Under 3s","Local Authority","Sgoil Araich Bhreascleit","Isle Of Lewis","Na h-Eileanan Siar","Children","18/02/2019",5,5,5,5,"09/01/2019","2011_11",0,0
"2518","Under 3s","Local Authority","Sgoil Araich Shiaboist","Isle Of Lewis","Na h-Eileanan Siar","Children","04/03/2019",5,5,5,4,"21/01/2019","2011_11",0,0
"2519","Under 3s","Local Authority","Sgoil Araich Lacasdail","Isle Of Lewis","Na h-Eileanan Siar","Children","29/10/2019",4,5,5,4,"10/09/2019","2011_12",0,0
"2520","Over 3s","Private","Kids Insight","Balerno","City of Edinburgh","Children","03/12/2019",4,5,5,5,"26/11/2019","2012_7",0,0
"2521","Under 3s","Private","Buchanan Park Nursery","Glasgow","North Lanarkshire","Children","31/05/2023",4,3,4,4,"10/05/2023","2012_9",0,0
"2522","Over 3s","Voluntary or Not for Profit","Kaimhill Out of School Club","Aberdeen","Aberdeen City","Children","12/11/2019",4,4,4,4,"10/10/2019","2012_3",0,0
"2523","Under 3s","Private","Appin Nursery & Creche","Dunfermline","Fife","Children","08/06/2021",4,4,4,4,"07/05/2021","2012_9",0,0
"2524","Under 3s","Private","The Kidz Stop - Linlithgow","Linlithgow","West Lothian","Children","08/04/2024",4,4,4,4,"31/01/2024","2012_1",0,0
"2525","Over 3s","Local Authority","St. Andrew's Primary School Nursery Class","Falkirk","Falkirk","Children","14/12/2022",4,4,4,5,"02/11/2022","2012_1",0,0
"2526","Over 3s","Voluntary or Not for Profit","Tarbert After School Care","Tarbert","Argyll & Bute","Children","19/09/2019",5,4,5,5,"05/08/2019","2012_5",0,0
"2527","Under 3s","Private","Aberfoyle Too Dunsinane","Dundee","Dundee City","Children","15/02/2023",4,5,4,4,"20/01/2023","2012_10",0,0
"2528","Under 3s","Private","Riverside Cottage Nursery","Bathgate","West Lothian","Children","16/11/2022",5,5,4,5,"27/10/2022","2013_11",0,0
"2529","Under 3s","Private","Primrose Day Nursery","Glasgow","Glasgow City","Children","13/02/2024",4,4,4,4,"02/02/2024","2012_9",1,0
"2530","Under 3s","Private","Thrive Childcare and Education Happitots Inverkip","Greenock","Inverclyde","Children","22/11/2022",4,4,4,4,"11/10/2022","2012_4",0,0
"2531","Over 3s","Private","Mayfield Out of School Care","Saltcoats","North Ayrshire","Children","10/06/2019",4,5,4,5,"16/04/2019","2012_3",0,0
"2532","Under 3s","Private","Little Learners Nursery","Edinburgh","City of Edinburgh","Children","11/06/2018",5,4,4,4,"16/05/2018","2012_5",0,0
"2533","Under 3s","Private","Tiddlywinks Nursery School","Dundee","Angus","Children","27/07/2023",4,4,4,4,"21/06/2023","2013_9",1,0
"2534","Over 3s","Private","The Playbarn Ltd","Lanark","South Lanarkshire","Children","09/01/2018",4,4,4,5,"16/11/2017","2012_8",0,0
"2535","Under 3s","Local Authority","Sgoil Araich an Tairbeart","Isle Of Harris","Na h-Eileanan Siar","Children","27/02/2024",4,2,2,2,"30/01/2024","2012_8",0,0
"2536","Under 3s","Private","Treetops Nursery","Irvine","North Ayrshire","Children","05/07/2023",3,4,4,4,"15/06/2023","2012_5",2,0
"2537","Over 3s","Local Authority","St. Bernadette's Primary School Nursery Class","Larbert","Falkirk","Children","23/09/2020",5,5,5,5,"30/01/2020","2012_8",0,0
"2538","Under 3s","Private","Zetland Nursery (Day Care of Children)","Grangemouth","Falkirk","Children","10/01/2024",4,4,4,4,"23/11/2023","2012_6",0,0
"2539","Under 3s","Private","The Learning Zone","Glasgow","Glasgow City","Children","17/07/2018",4,4,4,5,"11/05/2018","2012_10",0,0
"2540","Under 3s","Voluntary or Not for Profit","Hemat Gryffe Women's Aid - Day Care of Children","Glasgow","Glasgow City","Children","05/12/2023",5,5,5,5,"31/10/2023","2013_2",0,0
"2541","Over 3s","Local Authority","Christ the King Primary School Nursery Class","Motherwell","North Lanarkshire","Children","29/05/2023",4,5,5,5,"12/05/2023","2012_8",0,0
"2542","Over 3s","Local Authority","St John Paul II Primary School Nursery Class","Glasgow","North Lanarkshire","Children","25/02/2020",4,5,4,5,"11/11/2019","2012_11",0,0
"2543","Under 3s","Local Authority","St. Thomas' Primary School Nursery Class","Wishaw","North Lanarkshire","Children","29/05/2018",5,5,5,6,"17/09/2021","2012_8",1,0
"2544","Under 3s","Private","Little Monkeys Cramond House","Edinburgh","City of Edinburgh","Children","11/10/2019",5,5,5,5,"20/09/2019","2012_5",0,0
"2545","Under 3s","Private","Bright Beginnings Nursery","Peterhead","Aberdeenshire","Children","26/07/2019",4,4,4,4,"24/04/2019","2012_6",0,0
"2546","Under 3s","Private","Kindergarten Huntly Ltd","Huntly","Aberdeenshire","Children","14/09/2018",5,4,4,5,"26/07/2018","2012_6",0,0
"2547","Under 3s","Private","Childsplay Childrens Nursery Limited","Edinburgh","City of Edinburgh","Children","06/08/2019",5,5,4,5,"25/06/2019","2012_11",0,0
"2548","Over 3s","Voluntary or Not for Profit","No Limits Caithness","Wick","Highland","Children","29/02/2024",2,1,1,2,"15/04/2024","2013_1",0,1
"2549","Under 3s","Private","Rugrats Private Day Nursery Ltd","Dundee","Dundee City","Children","13/03/2024",3,4,3,2,"20/02/2024","2012_8",1,0
"2550","Under 3s","Voluntary or Not for Profit","Cassiltoun Stables Nursery","Glasgow","Glasgow City","Children","07/03/2024",3,4,4,4,"24/01/2024","2013_2",0,0
"2551","Over 3s","Local Authority","Kilchattan Primary Pre Five Unit","Isle Of Colonsay","Argyll & Bute","Children","01/06/2017",4,4,4,4,"08/05/2024","2012_9",0,0
"2552","Under 3s","Private","The Tower Nursery","Glasgow","East Dunbartonshire","Children","01/05/2023",5,5,5,5,"15/02/2023","2015_3",0,0
"2553","Under 3s","Private","Rainbow Dreams Day Nursery","Glasgow","Glasgow City","Children","29/09/2023",2,3,3,3,"29/08/2023","2012_11",0,0
"2554","Under 3s","Local Authority","Stornoway Childcare Centre","Stornoway","Na h-Eileanan Siar","Children","31/10/2022",5,5,5,5,"26/09/2022","2013_1",0,0
"2555","Over 3s","Local Authority","Braidbar Primary School Nursery Class","Glasgow","East Renfrewshire","Children","09/01/2020",5,5,5,5,"26/09/2019","2012_8",0,0
"2556","Under 3s","Local Authority","Binnie Street Children's Centre","Gourock","Inverclyde","Children","12/06/2023",5,5,5,5,"15/05/2023","2012_8",0,0
"2557","Under 3s","Private","Railway Cottage Nursery","Glasgow","East Renfrewshire","Children","09/01/2024",3,4,4,3,"24/11/2023","2013_9",0,0
"2558","Under 3s","Private","The Pumpkin Patch Nursery (Scotland) Ltd","North Berwick","East Lothian","Children","07/03/2023",4,5,5,4,"17/02/2023","2012_12",0,0
"2559","Under 3s","Private","Green Apple Nursery","Hamilton","South Lanarkshire","Children","22/04/2024",4,4,4,4,"05/04/2024","2012_11",0,0
"2560","Over 3s","Local Authority","Strachur Primary Pre Five Unit","Cairndow","Argyll & Bute","Children","03/06/2019",4,4,4,4,"02/05/2019","2012_8",0,0
"2561","Over 3s","Voluntary or Not for Profit","Indiyouth","Glasgow","Glasgow City","Children","09/08/2018",5,6,6,6,"02/08/2018","2014_7",0,0
"2562","Under 3s","Private","Dollar Nursery School","Dollar","Clackmannanshire","Children","23/09/2019",5,4,5,5,"12/08/2019","2012_9",0,0
"2563","Over 3s","Voluntary or Not for Profit","Stoneywood Out of School Club","Aberdeen","Aberdeen City","Children","21/01/2019",4,4,4,4,"11/12/2018","2012_10",0,0
"2564","Under 3s","Voluntary or Not for Profit","Fochabers Nursery and Out of School","Fochabers","Moray","Children","02/09/2019",5,5,5,5,"14/06/2019","2012_8",0,0
"2565","Over 3s","Local Authority","Townhill Out of School Club","Dunfermline","Fife","Children","17/04/2024",5,5,5,5,"28/02/2024","2013_3",0,0
"2566","Under 3s","Private","Playspaces","Brechin","Angus","Children","28/10/2022",5,5,5,5,"04/10/2022","2013_5",0,0
"2567","Over 3s","Voluntary or Not for Profit","Newtongrange After School Club","Dalkeith","Midlothian","Children","06/01/2020",4,4,4,4,"28/11/2019","2013_2",0,0
"2568","Over 3s","Voluntary or Not for Profit","Newington Nursery","Edinburgh","City of Edinburgh","Children","23/08/2017",5,5,4,5,"15/06/2017","2013_3",0,0
"2569","Over 3s","Voluntary or Not for Profit","Rural Rascals Out of School Care","Westhill","Aberdeenshire","Children","14/12/2023",3,3,2,3,"25/04/2024","2012_11",0,0
"2570","Over 3s","Private","Fast @ Gartcosh Out of School Care","Glasgow","North Lanarkshire","Children","05/03/2024",4,4,4,4,"01/02/2024","2013_4",0,0
"2571","Under 3s","Private","ACE Place Nursery & Out of School Care - Rodger Drive","Glasgow","South Lanarkshire","Children","10/10/2018",4,4,4,4,"06/09/2018","2013_3",0,0
"2572","Under 3s","Private","Start Bright Nursery","Edinburgh","City of Edinburgh","Children","31/05/2023",4,4,3,4,"27/04/2023","2013_9",1,0
"2573","Over 3s","Private","Bearsden Before and After School Service","Glasgow","East Dunbartonshire","Children","01/03/2024",2,2,2,2,"29/11/2023","2014_3",0,0
"2574","Under 3s","Private","Battery Park Nursery","Greenock","Inverclyde","Children","03/08/2022",4,4,4,4,"07/06/2022","2013_8",0,0
"2575","Under 3s","Private","Bright Starts Day Nursery","Dunfermline","Fife","Children","21/01/2019",4,5,4,5,"07/11/2018","2013_5",0,0
"2576","Under 3s","Voluntary or Not for Profit","Community Playgroups (Bathgate)","Bathgate","West Lothian","Children","06/12/2022",5,5,5,5,"25/10/2022","2013_4",0,0
"2577","Under 3s","Private","Liberty Kids","Elgin","Moray","Children","28/01/2022",4,4,4,4,"09/12/2021","2013_4",0,0
"2578","Under 3s","Private","Rosebuds Daycare","Aviemore","Highland","Children","29/06/2022",5,4,4,4,"20/05/2022","2013_5",0,0
"2579","Under 3s","Private","Pine Trees Nursery","Prestwick","South Ayrshire","Children","08/03/2023",5,4,4,4,"03/02/2023","2013_3",0,0
"2580","Over 3s","Voluntary or Not for Profit","Kids Come First","Lochgelly","Fife","Children","20/11/2023",4,5,4,4,"15/11/2023","2014_9",0,0
"2581","Under 3s","Private","Cosy Cottage Nursery School","Edinburgh","City of Edinburgh","Children","30/08/2023",4,5,5,5,"07/08/2023","2013_9",0,0
"2582","Over 3s","Local Authority","Achiltibuie Primary School Nursery","Ullapool","Highland","Children","07/12/2022",5,5,5,5,"08/11/2022","2013_12",0,0
"2583","Under 3s","Private","Bright Starts","Stirling","Stirling","Children","03/04/2019",4,5,5,5,"26/02/2019","2013_5",0,0
"2584","Under 3s","Private","Tinies Glasgow - Mobile Creche","Glasgow","East Renfrewshire","Children","14/11/2019",4,4,4,4,"15/08/2019","2013_9",0,0
"2585","Over 3s","Local Authority","Drummore Nursery Class","Stranraer","Dumfries & Galloway","Children","16/06/2023",5,5,5,5,"26/05/2023","2013_8",0,0
"2586","Over 3s","Voluntary or Not for Profit","Girdle Toll Out of School Care (Ardeer)","Stevenston","North Ayrshire","Children","14/07/2023",4,4,3,4,"27/06/2023","2013_7",0,0
"2587","Under 3s","Private","Peek-a-Boo Nursery Leven","Leven","Fife","Children","12/02/2024",5,5,5,4,"06/02/2024","2013_6",0,0
"2588","Over 3s","Private","Scamps Out of School Clubs Ltd","Aberdeen","Aberdeen City","Children","22/08/2022",5,5,4,5,"25/07/2022","2013_6",0,0
"2589","Over 3s","Local Authority","Park Primary Family Learning Centre","Oban","Argyll & Bute","Children","26/07/2017",5,5,5,5,"21/06/2017","2013_9",0,0
"2590","Over 3s","Local Authority","St. Joseph's Primary Family Learning Centre","Helensburgh","Argyll & Bute","Children","24/04/2019",5,5,5,5,"06/11/2018","2013_9",0,0
"2591","Under 3s","Private","Mulberry Bush Montessori","Glasgow","Stirling","Children","12/10/2020",6,6,5,6,"04/03/2020","2014_4",0,0
"2592","Over 3s","Private","Oganan Dhun Eideann","Edinburgh","City of Edinburgh","Children","11/03/2024",2,2,2,2,"23/01/2024","2013_8",0,0
"2593","Under 3s","Private","Roseangle House","Dundee","Dundee City","Children","23/02/2024",4,4,3,4,"01/02/2024","2014_6",0,0
"2594","Under 3s","Private","Lullaby Lane","Glasgow","East Dunbartonshire","Children","14/12/2023",2,3,3,3,"01/11/2023","2013_10",0,0
"2595","Under 3s","Private","Victoria Park Kindergarten","Glasgow","Glasgow City","Children","08/02/2024",3,4,4,4,"10/01/2024","2013_7",0,0
"2596","Under 3s","Private","Puddleduck Nursery","Dunkeld","Perth & Kinross","Children","07/11/2018",4,5,4,4,"09/10/2018","2013_11",0,0
"2597","Under 3s","Private","Innocence Nursery","Glasgow","East Renfrewshire","Children","13/02/2024",4,4,4,4,"26/01/2024","2014_1",0,0
"2598","Under 3s","Private","Toybox Nursery Limited","Glasgow","South Lanarkshire","Children","18/12/2019",4,5,5,5,"10/12/2019","2015_1",0,0
"2599","Over 3s","Private","Glencoats Out of School Care","Paisley","Renfrewshire","Children","08/03/2018",4,4,4,4,"10/01/2018","2013_7",0,0
"2600","Under 3s","Private","The Women's Centre Creche","Glasgow","Glasgow City","Children","18/09/2018",4,4,4,4,"31/07/2018","2013_11",0,0
"2601","Over 3s","Voluntary or Not for Profit","Wellington Children's Centre","Greenock","Inverclyde","Children","18/07/2017",5,5,5,5,"09/06/2017","2013_8",0,0
"2602","Over 3s","Voluntary or Not for Profit","Wellington Children's Centre - Gourock","Gourock","Inverclyde","Children","21/12/2022",5,5,4,5,"07/12/2022","2013_8",0,0
"2603","Under 3s","Private","Just 4 Kidz","Blairgowrie","Perth & Kinross","Children","02/07/2021",5,5,5,5,"17/05/2021","2013_9",0,0
"2604","Under 3s","Local Authority","Westfield Community Resource Hub","Fraserburgh","Aberdeenshire","Children","05/04/2018",5,5,4,5,"08/02/2018","2013_9",0,0
"2605","Under 3s","Voluntary or Not for Profit","Helping Hands Nursery","Arbroath","Angus","Children","21/06/2023",5,5,5,5,"13/06/2023","2013_11",0,0
"2606","Under 3s","Local Authority","Denend Nursery","Lochgelly","Fife","Children","24/08/2020",4,5,5,5,"04/03/2020","2013_8",0,0
"2607","Under 3s","Private","Little Daisies","Coatbridge","North Lanarkshire","Children","17/11/2022",4,4,5,4,"03/11/2022","2013_12",0,0
"2608","Over 3s","Local Authority","East End School Nursery","Elgin","Moray","Children","16/01/2020",5,4,4,4,"29/11/2019","2013_8",0,0
"2609","Under 3s","Private","Carebears Childrens Nursery","Edinburgh","City of Edinburgh","Children","20/03/2020",5,5,5,5,"13/02/2020","2013_12",0,0
"2610","Over 3s","Local Authority","Crookfur Family Centre","Glasgow","East Renfrewshire","Children","19/07/2017",4,4,5,5,"21/04/2017","2013_8",0,0
"2611","Over 3s","Voluntary or Not for Profit","Simply Play @ Wester Inch","Bathgate","West Lothian","Children","20/03/2024",4,4,4,4,"22/02/2024","2013_12",0,0
"2612","Under 3s","Private","West End Nursery","Glasgow","Glasgow City","Children","17/01/2020",5,5,5,5,"27/11/2019","2013_11",0,0
"2613","Under 3s","Voluntary or Not for Profit","Treasure Trove Nursery","Glasgow","Glasgow City","Children","14/06/2019",5,5,5,5,"20/05/2019","2014_4",0,0
"2614","Over 3s","Private","High School of Dundee Nursery","Dundee","Dundee City","Children","19/04/2019",5,5,6,5,"19/03/2019","2014_8",0,0
"2615","Under 3s","Private","Balgillo Nursery, Ardler Village","Dundee","Dundee City","Children","20/05/2024",4,4,4,4,"17/04/2024","2014_11",0,0
"2616","Under 3s","Local Authority","Kirkmichael Early Years Centre","Maybole","South Ayrshire","Children","30/05/2019",5,5,5,5,"25/04/2019","2014_7",0,0
"2617","Under 3s","Private","Little Stars Hillington","Glasgow","Renfrewshire","Children","19/06/2018",5,5,5,5,"09/05/2018","2013_9",0,0
"2618","Under 3s","Private","Doodlebugs Day Nursery (Aberuthven)","Auchterarder","Perth & Kinross","Children","11/07/2023",4,5,3,4,"26/05/2023","2013_10",1,0
"2619","Under 3s","Private","Doodlebugs Day Nursery (Bridge of Earn)","Perth","Perth & Kinross","Children","29/02/2024",4,4,5,4,"26/01/2024","2013_10",0,0
"2620","Under 3s","Private","In Safe Hands","Renfrew","Renfrewshire","Children","12/03/2019",4,4,4,4,"08/02/2019","2014_2",0,0
"2621","Under 3s","Private","Great Start Childcare Ltd","Dumbarton","West Dunbartonshire","Children","22/09/2021",4,4,4,4,"02/08/2021","2014_12",1,0
"2622","Under 3s","Private","Smart Cookies Nursery","Cupar","Fife","Children","27/05/2019",4,4,4,5,"17/04/2019","2013_10",0,0
"2623","Under 3s","Private","Forbes Children's Nursery Greenhill","Edinburgh","City of Edinburgh","Children","06/09/2018",6,4,5,6,"11/07/2018","2014_2",0,0
"2624","Over 3s","Private","Applebays Afterschool","Glasgow","East Dunbartonshire","Children","17/11/2023",4,4,4,4,"26/10/2023","2014_8",0,0
"2625","Over 3s","Voluntary or Not for Profit","Burntisland Out of School Service","Burntisland","Fife","Children","03/08/2022",5,5,5,5,"14/06/2022","2015_4",0,0
"2626","Under 3s","Private","Great Western Pre-School @ Great Western Road","Aberdeen","Aberdeen City","Children","04/02/2022",5,5,5,5,"09/12/2021","2014_5",0,0
"2627","Over 3s","Private","Great Western OOSC @Holburn West","Aberdeen","Aberdeen City","Children","25/09/2018",5,5,6,6,"30/08/2018","2014_5",0,0
"2628","Under 3s","Private","Great Western Pre-School @ Portlethen 2","Aberdeen","Aberdeenshire","Children","18/04/2023",5,5,5,5,"21/03/2023","2014_5",0,0
"2629","Under 3s","Private","Great Western Pre-School @ Broomhill","Aberdeen","Aberdeen City","Children","05/06/2019",5,5,5,5,"08/05/2019","2014_5",0,0
"2630","Under 3s","Private","Great Western Pre-School @ Kingswells","Aberdeen","Aberdeen City","Children","16/07/2021",4,4,4,4,"23/06/2021","2014_5",0,0
"2631","Under 3s","Private","Great Western Pre-School @ Portlethen","Aberdeen","Aberdeenshire","Children","03/03/2020",5,4,5,5,"29/01/2020","2014_5",0,0
"2632","Under 3s","Private","Pilrig Children's Nursery","Edinburgh","City of Edinburgh","Children","22/01/2024",4,3,4,4,"07/12/2023","2014_8",0,0
"2633","Under 3s","Private","The Corstorphine Nursery","Edinburgh","City of Edinburgh","Children","14/08/2019",5,5,4,5,"13/06/2019","2014_10",0,0
"2634","Under 3s","Voluntary or Not for Profit","LASC Childcare Services Ltd (Rosewell)","Rosewell","Midlothian","Children","06/10/2022",4,4,4,4,"29/07/2022","2014_2",1,0
"2635","Under 3s","Private","Bellwood Nursery","Motherwell","North Lanarkshire","Children","12/07/2021",4,4,4,4,"11/06/2021","2014_1",0,0
"2636","Over 3s","Private","School's Out - Mount Vernon","Glasgow","Glasgow City","Children","24/01/2020",4,5,4,5,"13/08/2019","2014_3",0,0
"2637","Under 3s","Private","Cranley Nursery Buckstone","Edinburgh","City of Edinburgh","Children","21/03/2019",4,4,4,4,"01/02/2019","2013_12",0,0
"2638","Under 3s","Voluntary or Not for Profit","Methilhill Nature Nursery","Leven","Fife","Children","20/06/2023",5,4,4,4,"13/06/2023","2014_8",0,0
"2639","Over 3s","Private","Great Western Out of School Club @ Kingswells","Aberdeen","Aberdeen City","Children","26/06/2018",5,5,5,5,"31/05/2018","2014_6",0,0
"2640","Under 3s","Private","3 Bears - Cambuslang","Glasgow","South Lanarkshire","Children","16/10/2023",4,4,4,4,"06/09/2023","2014_3",0,0
"2641","Under 3s","Private","3 Bears @ The Hawthorns","Glasgow","South Lanarkshire","Children","20/03/2019",5,4,5,4,"30/01/2019","2014_3",0,0
"2642","Over 3s","Local Authority","Crossford Out of School Club","Dunfermline","Fife","Children","03/05/2023",4,4,4,4,"27/01/2023","2014_6",0,0
"2643","Under 3s","Private","Monkey Puzzle Glasgow","Glasgow","Glasgow City","Children","10/05/2023",4,4,4,4,"14/04/2023","2014_8",0,0
"2644","Over 3s","Voluntary or Not for Profit","Jedburgh Out of School Club","Jedburgh","Scottish Borders","Children","09/10/2023",3,3,3,3,"19/09/2023","2015_3",0,0
"2645","Under 3s","Voluntary or Not for Profit","ELC Under 3s","Edinburgh","City of Edinburgh","Children","17/06/2019",5,4,4,5,"01/05/2024","2014_8",0,0
"2646","Over 3s","Private","Spring Oscars @ Carrick Knowe","Edinburgh","City of Edinburgh","Children","10/10/2023",3,3,3,3,"31/08/2023","2014_2",0,0
"2647","Under 3s","Private","Almond Park Nursery","Musselburgh","East Lothian","Children","10/01/2024",4,4,4,4,"14/12/2023","2014_7",0,0
"2648","Under 3s","Voluntary or Not for Profit","Stramash Outdoor Nursery, Fort William","Fort William","Highland","Children","09/09/2021",5,5,5,5,"03/08/2021","2014_7",0,0
"2649","Under 3s","Voluntary or Not for Profit","Munlochy Pre-School Centre","Munlochy","Highland","Children","05/03/2020",4,4,5,4,"08/01/2020","2014_10",0,0
